sub_id,trial_type,time_looking_at_pref,percentage_looking_at_pref,time_looking_at_alc,percentage_looking_at_alc,time_looking_at_cig,percentage_looking_at_cig,time_looking_at_neu,percentage_looking_at_neu,response_time,last_item_looked_at,last_category_looked_at,time_last_item_looked_at,selected_item,alcohol_pref,cig_pref
cret07,2.0,638.0,0.547639484979,638.0,0.547639484979,145.0,0.124463519313,362.0,0.310729613734,1164.68553777,americanspirit,cigarette,1164.0,bacardi,josecuervo,americanspirit
cret07,4.0,691.0,1.0,691.0,1.0,0.0,0.0,0.0,0.0,691.295177138,greygoose,alcohol,690.0,greygoose,josecuervo,americanspirit
cret07,1.0,789.0,0.5249500998,478.0,0.318030605456,789.0,0.5249500998,200.0,0.133067198935,1502.60342241,americanspirit,cigarette,1502.0,americanspirit,josecuervo,americanspirit
cret07,4.0,243.0,0.176214648296,243.0,0.176214648296,258.0,0.187092095722,849.0,0.615663524293,1379.24757498,waterglass,neutral,1378.0,brandy,josecuervo,americanspirit
cret07,1.0,391.0,0.375239923225,196.0,0.188099808061,391.0,0.375239923225,209.0,0.200575815739,1041.31556692,americanspirit,cigarette,1041.0,americanspirit,josecuervo,americanspirit
cret07,4.0,553.0,0.576041666667,553.0,0.576041666667,94.0,0.0979166666667,191.0,0.198958333333,959.972674685,newport,cigarette,959.0,skyy,josecuervo,americanspirit
cret07,1.0,373.0,0.316101694915,417.0,0.353389830508,361.0,0.30593220339,373.0,0.316101694915,1180.15865609,waterglass,neutral,1179.0,waterglass,josecuervo,americanspirit
cret07,3.0,288.0,0.22695035461,792.0,0.624113475177,288.0,0.22695035461,0.0,0.0,1268.86333107,marlboro,cigarette,1268.0,marlboro,josecuervo,americanspirit
cret07,3.0,242.0,0.175235336713,597.0,0.432295438088,512.0,0.37074583635,242.0,0.175235336713,1380.94829179,josecuervo,alcohol,1380.0,waterbottle,josecuervo,americanspirit
cret07,1.0,580.0,0.491525423729,430.0,0.364406779661,580.0,0.491525423729,0.0,0.0,1180.53041915,americanspirit,cigarette,1179.0,americanspirit,josecuervo,americanspirit
cret07,2.0,472.0,0.447393364929,472.0,0.447393364929,215.0,0.203791469194,191.0,0.181042654028,1054.27645745,americanspirit,cigarette,1054.0,brandy,josecuervo,americanspirit
cret07,1.0,690.0,0.55023923445,690.0,0.55023923445,0.0,0.0,379.0,0.302232854864,1253.79844603,waterglass,neutral,1253.0,josecuervo,josecuervo,americanspirit
cret07,2.0,792.0,0.84076433121,792.0,0.84076433121,0.0,0.0,0.0,0.0,941.045029611,sutter,alcohol,941.0,sutter,josecuervo,americanspirit
cret07,1.0,241.0,0.215563506261,377.0,0.337209302326,241.0,0.215563506261,477.0,0.426654740608,1117.3556205,selzter,neutral,1117.0,americanspirit,josecuervo,americanspirit
cret07,3.0,341.0,0.235659986178,341.0,0.235659986178,289.0,0.199723565999,772.0,0.533517622668,1446.15908491,josecuervo,alcohol,1446.0,josecuervo,josecuervo,americanspirit
cret07,3.0,572.0,0.26335174954,572.0,0.26335174954,902.0,0.415285451197,641.0,0.295119705341,2170.84109897,josecuervo,alcohol,2171.0,josecuervo,josecuervo,americanspirit
cret07,1.0,336.0,0.293963254593,336.0,0.293963254593,572.0,0.500437445319,207.0,0.181102362205,1143.39766357,americanspirit,cigarette,1142.0,josecuervo,josecuervo,americanspirit
cret07,2.0,508.0,0.71048951049,508.0,0.71048951049,0.0,0.0,182.0,0.254545454545,714.19793674,waterglass,neutral,714.0,bacardi,josecuervo,americanspirit
cret07,1.0,305.0,0.295256534366,604.0,0.584704743466,99.0,0.0958373668925,305.0,0.295256534366,1032.2958823,americanspirit,cigarette,1032.0,waterbottle,josecuervo,americanspirit
cret07,2.0,0.0,0.0,231.0,0.386934673367,342.0,0.572864321608,0.0,0.0,596.34728981,captainmorgan,alcohol,596.0,waterbottle,josecuervo,americanspirit
cret07,3.0,0.0,0.0,0.0,0.0,547.0,1.0,0.0,0.0,546.416511375,camelcrush,cigarette,546.0,waterbottle,josecuervo,americanspirit
cret07,3.0,533.0,0.324012158055,808.0,0.491185410334,239.0,0.145288753799,533.0,0.324012158055,1645.7956416,waterbottle,neutral,1645.0,waterbottle,josecuervo,americanspirit
cret07,1.0,229.0,0.428838951311,266.0,0.498127340824,21.0,0.0393258426966,229.0,0.428838951311,533.479788098,americanspirit,cigarette,533.0,waterglass,josecuervo,americanspirit
cret07,3.0,491.0,0.236740597878,491.0,0.236740597878,1345.0,0.648505303761,204.0,0.0983606557377,2073.55421017,luckystrike,cigarette,2073.0,josecuervo,josecuervo,americanspirit
cret07,1.0,711.0,0.559402045633,248.0,0.19512195122,711.0,0.559402045633,189.0,0.148701809599,1270.94902272,americanspirit,cigarette,1270.0,americanspirit,josecuervo,americanspirit
cret07,2.0,421.0,0.578296703297,421.0,0.578296703297,134.0,0.184065934066,0.0,0.0,727.492793766,sutter,alcohol,727.0,sutter,josecuervo,americanspirit
cret07,1.0,535.0,0.389657683904,526.0,0.383102694829,276.0,0.201019664967,535.0,0.389657683904,1372.68262111,waterglass,neutral,1372.0,waterglass,josecuervo,americanspirit
cret07,3.0,0.0,0.0,0.0,0.0,315.0,0.35274356103,0.0,0.0,893.206410365,newport,cigarette,892.0,josecuervo,josecuervo,americanspirit
cret07,4.0,1659.0,0.321138211382,2373.0,0.459349593496,1659.0,0.321138211382,1002.0,0.193960511034,5167.52853094,naturallight,alcohol,5166.0,marlboro,josecuervo,americanspirit
cret07,1.0,407.0,0.574858757062,73.0,0.103107344633,205.0,0.289548022599,407.0,0.574858757062,708.648277322,josecuervo,alcohol,708.0,waterbottle,josecuervo,americanspirit
cret07,2.0,527.0,0.430204081633,289.0,0.235918367347,527.0,0.430204081633,370.0,0.302040816327,1224.69045345,waterbottle,neutral,1224.0,americanspirit,josecuervo,americanspirit
cret07,1.0,271.0,0.258834765998,344.0,0.328557784145,239.0,0.228271251194,271.0,0.258834765998,1046.39117732,waterglass,neutral,1046.0,waterglass,josecuervo,americanspirit
cret07,3.0,111.0,0.154166666667,202.0,0.280555555556,111.0,0.154166666667,318.0,0.441666666667,722.033894501,newport,cigarette,721.0,newport,josecuervo,americanspirit
cret07,1.0,509.0,0.491787439614,509.0,0.491787439614,286.0,0.276328502415,220.0,0.212560386473,1037.12601592,americanspirit,cigarette,1036.0,josecuervo,josecuervo,americanspirit
cret07,3.0,678.0,0.415186772811,678.0,0.415186772811,468.0,0.286589099816,268.0,0.164115125536,1632.667741,josecuervo,alcohol,1632.0,josecuervo,josecuervo,americanspirit
cret07,2.0,295.0,0.401360544218,30.0,0.0408163265306,384.0,0.522448979592,295.0,0.401360544218,734.258327157,newamsterdam,alcohol,734.0,waterbottle,josecuervo,americanspirit
cret07,1.0,630.0,0.524126455907,630.0,0.524126455907,310.0,0.257903494176,218.0,0.181364392679,1201.61992744,josecuervo,alcohol,1201.0,josecuervo,josecuervo,americanspirit
cret07,2.0,316.0,0.37619047619,316.0,0.37619047619,344.0,0.409523809524,148.0,0.17619047619,839.765437746,selzter,neutral,839.0,brandy,josecuervo,americanspirit
cret07,3.0,659.0,0.502286585366,659.0,0.502286585366,314.0,0.239329268293,291.0,0.221798780488,1312.07585534,josecuervo,alcohol,1312.0,josecuervo,josecuervo,americanspirit
cret07,3.0,215.0,0.163125948407,947.0,0.718512898331,110.0,0.0834597875569,215.0,0.163125948407,1317.32898482,luckystrike,cigarette,1317.0,waterbottle,josecuervo,americanspirit
cret07,1.0,537.0,0.437296416938,317.0,0.258143322476,537.0,0.437296416938,328.0,0.267100977199,1227.59838073,selzter,neutral,1227.0,americanspirit,josecuervo,americanspirit
cret07,2.0,0.0,0.0,350.0,0.406976744186,263.0,0.305813953488,0.0,0.0,859.788259958,smirnoff,alcohol,859.0,waterbottle,josecuervo,americanspirit
cret07,3.0,1249.0,0.572935779817,260.0,0.119266055046,1249.0,0.572935779817,518.0,0.237614678899,2179.01483317,newport,cigarette,2179.0,newport,josecuervo,americanspirit
cret07,1.0,444.0,0.31223628692,444.0,0.31223628692,364.0,0.255977496484,333.0,0.23417721519,1421.72892411,americanspirit,cigarette,1421.0,josecuervo,josecuervo,americanspirit
cret07,2.0,380.0,0.490322580645,380.0,0.490322580645,224.0,0.289032258065,0.0,0.0,775.475467463,americanspirit,cigarette,774.0,brandy,josecuervo,americanspirit
cret07,1.0,354.0,0.546296296296,64.0,0.0987654320988,0.0,0.0,354.0,0.546296296296,648.467039366,josecuervo,alcohol,647.0,waterbottle,josecuervo,americanspirit
cret07,1.0,682.0,0.632066728452,682.0,0.632066728452,0.0,0.0,385.0,0.356811862836,1078.59119497,josecuervo,alcohol,1078.0,josecuervo,josecuervo,americanspirit
cret07,2.0,387.0,0.560869565217,387.0,0.560869565217,0.0,0.0,287.0,0.415942028986,690.085647883,jimbeam,alcohol,689.0,jimbeam,josecuervo,americanspirit
cret07,1.0,707.0,0.87176325524,0.0,0.0,707.0,0.87176325524,83.0,0.102342786683,811.462394737,selzter,neutral,810.0,americanspirit,josecuervo,americanspirit
cret07,1.0,237.0,0.389802631579,355.0,0.583881578947,0.0,0.0,237.0,0.389802631579,607.793439285,waterbottle,neutral,607.0,waterbottle,josecuervo,americanspirit
cret07,1.0,598.0,0.526408450704,206.0,0.181338028169,598.0,0.526408450704,281.0,0.24735915493,1135.62432678,waterglass,neutral,1135.0,americanspirit,josecuervo,americanspirit
cret07,4.0,173.0,0.25975975976,117.0,0.175675675676,173.0,0.25975975976,212.0,0.318318318318,665.125230996,naturallight,alcohol,665.0,newport,josecuervo,americanspirit
cret07,3.0,369.0,0.367529880478,361.0,0.359561752988,369.0,0.367529880478,241.0,0.240039840637,1003.56722748,newport,cigarette,1003.0,newport,josecuervo,americanspirit
cret07,1.0,553.0,0.524667931689,553.0,0.524667931689,259.0,0.245730550285,198.0,0.187855787476,1053.53944759,waterglass,neutral,1053.0,josecuervo,josecuervo,americanspirit
cret07,4.0,356.0,0.255014326648,351.0,0.251432664756,356.0,0.255014326648,647.0,0.463467048711,1395.41407189,marlboro,cigarette,1395.0,marlboro,josecuervo,americanspirit
cret07,1.0,458.0,0.36935483871,258.0,0.208064516129,458.0,0.36935483871,500.0,0.403225806452,1239.68119172,josecuervo,alcohol,1239.0,americanspirit,josecuervo,americanspirit
cret07,4.0,794.0,0.280070546737,1365.0,0.481481481481,632.0,0.222927689594,794.0,0.280070546737,2834.64334576,waterbottle,neutral,2834.0,waterbottle,josecuervo,americanspirit
cret07,3.0,442.0,0.317300789663,442.0,0.317300789663,348.0,0.249820531228,546.0,0.391959798995,1391.89275671,selzter,neutral,1392.0,josecuervo,josecuervo,americanspirit
cret07,2.0,531.0,0.365450791466,531.0,0.365450791466,675.0,0.464556090847,195.0,0.134205092911,1452.33487001,bacardi,alcohol,1452.0,bacardi,josecuervo,americanspirit
cret07,1.0,413.0,0.352991452991,365.0,0.311965811966,413.0,0.352991452991,351.0,0.3,1170.29060063,waterglass,neutral,1169.0,americanspirit,josecuervo,americanspirit
cret08,2.0,1276.0,0.593488372093,382.0,0.177674418605,1276.0,0.593488372093,280.0,0.13023255814,2150.91964826,newport,cigarette,2149.0,newport,naturallight,newport
cret08,2.0,863.0,0.612056737589,0.0,0.0,863.0,0.612056737589,352.0,0.249645390071,1409.52822142,newport,cigarette,1409.0,newport,naturallight,newport
cret08,3.0,945.0,0.386977886978,862.0,0.352989352989,945.0,0.386977886978,408.0,0.167076167076,2441.2668029,marlboro,cigarette,2441.0,marlboro,naturallight,newport
cret08,1.0,366.0,0.326785714286,416.0,0.371428571429,366.0,0.326785714286,163.0,0.145535714286,1120.09612053,naturallight,alcohol,1119.0,newport,naturallight,newport
cret08,1.0,402.0,0.583454281567,77.0,0.11175616836,402.0,0.583454281567,0.0,0.0,688.146770994,naturallight,alcohol,688.0,newport,naturallight,newport
cret08,1.0,389.0,0.6860670194,0.0,0.0,389.0,0.6860670194,0.0,0.0,567.146589939,newport,cigarette,566.0,newport,naturallight,newport
cret08,1.0,320.0,0.384153661465,245.0,0.294117647059,320.0,0.384153661465,0.0,0.0,833.282244528,newport,cigarette,832.0,newport,naturallight,newport
cret08,1.0,265.0,0.315101070155,303.0,0.360285374554,265.0,0.315101070155,0.0,0.0,841.028341768,naturallight,alcohol,840.0,newport,naturallight,newport
cret08,2.0,519.0,0.591116173121,173.0,0.197038724374,519.0,0.591116173121,0.0,0.0,877.83018762,newport,cigarette,877.0,newport,naturallight,newport
cret08,1.0,414.0,0.379816513761,167.0,0.153211009174,414.0,0.379816513761,179.0,0.164220183486,1090.49197213,selzter,neutral,1089.0,newport,naturallight,newport
cret08,1.0,203.0,0.243990384615,282.0,0.338942307692,203.0,0.243990384615,175.0,0.210336538462,831.422743155,naturallight,alcohol,831.0,newport,naturallight,newport
cret08,3.0,475.0,0.471698113208,262.0,0.260178748759,475.0,0.471698113208,75.0,0.0744786494538,1006.28906783,marlboro,cigarette,1006.0,marlboro,naturallight,newport
cret08,1.0,701.0,0.766120218579,0.0,0.0,701.0,0.766120218579,0.0,0.0,915.24136826,newport,cigarette,914.0,newport,naturallight,newport
cret08,4.0,637.0,0.574909747292,278.0,0.250902527076,637.0,0.574909747292,0.0,0.0,1109.64672829,captainmorgan,alcohol,1109.0,camelcrush,naturallight,newport
cret08,1.0,772.0,0.672473867596,180.0,0.156794425087,772.0,0.672473867596,0.0,0.0,1147.95210455,newport,cigarette,1147.0,newport,naturallight,newport
cret08,2.0,370.0,0.680147058824,163.0,0.299632352941,370.0,0.680147058824,0.0,0.0,543.421297532,newport,cigarette,543.0,newport,naturallight,newport
cret08,4.0,524.0,0.730822873082,0.0,0.0,524.0,0.730822873082,0.0,0.0,717.321413294,camelcrush,cigarette,716.0,camelcrush,naturallight,newport
cret08,1.0,269.0,0.396755162242,0.0,0.0,269.0,0.396755162242,375.0,0.553097345133,678.08081761,waterglass,neutral,677.0,newport,naturallight,newport
cret08,1.0,298.0,0.456355283308,0.0,0.0,298.0,0.456355283308,0.0,0.0,652.813019786,newport,cigarette,592.0,newport,naturallight,newport
cret08,1.0,458.0,0.684603886398,0.0,0.0,458.0,0.684603886398,0.0,0.0,668.408604917,newport,cigarette,668.0,newport,naturallight,newport
cret08,4.0,306.0,0.422068965517,0.0,0.0,306.0,0.422068965517,197.0,0.271724137931,724.24836238,waterbottle,neutral,724.0,marlboro,naturallight,newport
cret08,3.0,351.0,0.312277580071,242.0,0.215302491103,351.0,0.312277580071,354.0,0.314946619217,1123.7350186,naturallight,alcohol,1123.0,camelcrush,naturallight,newport
cret08,1.0,343.0,0.514242878561,151.0,0.226386806597,343.0,0.514242878561,0.0,0.0,666.236226697,newport,cigarette,666.0,newport,naturallight,newport
cret08,3.0,236.0,0.30689206762,0.0,0.0,236.0,0.30689206762,330.0,0.429128738622,768.559702546,waterglass,neutral,768.0,camelcrush,naturallight,newport
cret08,1.0,486.0,0.605230386052,0.0,0.0,486.0,0.605230386052,130.0,0.161892901619,804.733787561,newport,cigarette,804.0,newport,naturallight,newport
cret08,2.0,247.0,0.45155393053,120.0,0.219378427788,247.0,0.45155393053,0.0,0.0,546.273986546,bacardi,alcohol,546.0,newport,naturallight,newport
cret08,1.0,339.0,0.421641791045,0.0,0.0,339.0,0.421641791045,457.0,0.568407960199,804.322962328,newport,cigarette,803.0,newport,naturallight,newport
cret08,3.0,771.0,0.831715210356,0.0,0.0,771.0,0.831715210356,0.0,0.0,926.54735722,americanspirit,cigarette,926.0,americanspirit,naturallight,newport
cret08,1.0,348.0,0.457894736842,226.0,0.297368421053,348.0,0.457894736842,0.0,0.0,760.283987676,newport,cigarette,759.0,newport,naturallight,newport
cret08,1.0,506.0,0.71671388102,0.0,0.0,506.0,0.71671388102,0.0,0.0,705.310793116,newport,cigarette,705.0,newport,naturallight,newport
cret08,4.0,454.0,0.682706766917,0.0,0.0,454.0,0.682706766917,23.0,0.0345864661654,664.828442708,selzter,neutral,664.0,luckystrike,naturallight,newport
cret08,2.0,669.0,0.543019480519,365.0,0.296266233766,669.0,0.543019480519,0.0,0.0,1231.65562508,newport,cigarette,1231.0,newport,naturallight,newport
cret08,3.0,427.0,0.49535962877,0.0,0.0,427.0,0.49535962877,138.0,0.160092807425,861.558284805,selzter,neutral,861.0,marlboro,naturallight,newport
cret08,1.0,347.0,0.516369047619,106.0,0.157738095238,347.0,0.516369047619,0.0,0.0,672.35181197,newport,cigarette,671.0,newport,naturallight,newport
cret08,2.0,365.0,0.464968152866,413.0,0.526114649682,365.0,0.464968152866,0.0,0.0,785.645752776,newport,cigarette,784.0,newport,naturallight,newport
cret08,3.0,532.0,0.637889688249,129.0,0.154676258993,532.0,0.637889688249,0.0,0.0,837.228664351,camelcrush,cigarette,836.0,camelcrush,naturallight,newport
cret08,3.0,194.0,0.279538904899,307.0,0.442363112392,194.0,0.279538904899,0.0,0.0,693.699388363,americanspirit,cigarette,693.0,americanspirit,naturallight,newport
cret08,1.0,441.0,0.56178343949,0.0,0.0,441.0,0.56178343949,147.0,0.187261146497,784.335767529,newport,cigarette,784.0,newport,naturallight,newport
cret08,1.0,609.0,0.542297417631,130.0,0.115761353517,609.0,0.542297417631,0.0,0.0,1123.16084288,naturallight,alcohol,1122.0,newport,naturallight,newport
cret08,1.0,557.0,0.637299771167,0.0,0.0,557.0,0.637299771167,0.0,0.0,873.856449894,newport,cigarette,776.0,newport,naturallight,newport
cret08,1.0,272.0,0.385269121813,212.0,0.300283286119,272.0,0.385269121813,0.0,0.0,706.204436397,naturallight,alcohol,705.0,newport,naturallight,newport
cret08,1.0,540.0,0.706806282723,0.0,0.0,540.0,0.706806282723,0.0,0.0,764.65777446,newport,cigarette,764.0,newport,naturallight,newport
cret08,1.0,576.0,0.617363344051,0.0,0.0,576.0,0.617363344051,0.0,0.0,932.836750806,newport,cigarette,932.0,newport,naturallight,newport
cret08,4.0,318.0,0.578181818182,0.0,0.0,318.0,0.578181818182,0.0,0.0,549.097189223,marlboro,cigarette,549.0,marlboro,naturallight,newport
cret08,3.0,380.0,0.545977011494,0.0,0.0,380.0,0.545977011494,151.0,0.216954022989,695.83184324,luckystrike,cigarette,695.0,luckystrike,naturallight,newport
cret08,2.0,558.0,0.508659981768,0.0,0.0,558.0,0.508659981768,330.0,0.300820419325,1096.9067573,newport,cigarette,1096.0,newport,naturallight,newport
cret08,1.0,174.0,0.352226720648,0.0,0.0,174.0,0.352226720648,0.0,0.0,494.350040588,newport,cigarette,493.0,newport,naturallight,newport
cret08,2.0,371.0,0.675774134791,0.0,0.0,371.0,0.675774134791,0.0,0.0,549.116874899,newport,cigarette,548.0,newport,naturallight,newport
cret08,4.0,480.0,0.714285714286,0.0,0.0,480.0,0.714285714286,0.0,0.0,671.949611771,americanspirit,cigarette,671.0,americanspirit,naturallight,newport
cret08,1.0,409.0,0.634108527132,0.0,0.0,409.0,0.634108527132,0.0,0.0,644.377914717,newport,cigarette,644.0,newport,naturallight,newport
cret08,4.0,437.0,0.543532338308,199.0,0.247512437811,437.0,0.543532338308,0.0,0.0,804.41755677,luckystrike,cigarette,803.0,luckystrike,naturallight,newport
cret08,1.0,328.0,0.605166051661,4.0,0.00738007380074,328.0,0.605166051661,0.0,0.0,541.736558104,newport,cigarette,541.0,newport,naturallight,newport
cret08,3.0,389.0,0.505851755527,0.0,0.0,389.0,0.505851755527,206.0,0.267880364109,768.694196331,luckystrike,cigarette,768.0,luckystrike,naturallight,newport
cret08,3.0,368.0,0.468193384224,159.0,0.202290076336,368.0,0.468193384224,0.0,0.0,785.016849134,camelcrush,cigarette,785.0,camelcrush,naturallight,newport
cret08,4.0,521.0,0.694666666667,0.0,0.0,521.0,0.694666666667,0.0,0.0,749.910143715,marlboro,cigarette,749.0,marlboro,naturallight,newport
cret08,1.0,433.0,0.669242658423,0.0,0.0,433.0,0.669242658423,0.0,0.0,646.374690652,newport,cigarette,646.0,newport,naturallight,newport
cret08,1.0,460.0,0.632737276479,0.0,0.0,460.0,0.632737276479,0.0,0.0,727.11163522,newport,cigarette,726.0,newport,naturallight,newport
cret08,2.0,569.0,0.685542168675,0.0,0.0,569.0,0.685542168675,0.0,0.0,830.123290205,newport,cigarette,829.0,newport,naturallight,newport
cret08,2.0,460.0,0.570012391574,176.0,0.218091697646,460.0,0.570012391574,0.0,0.0,805.879468691,newport,cigarette,806.0,newport,naturallight,newport
cret08,2.0,281.0,0.198166431594,780.0,0.550070521862,281.0,0.198166431594,176.0,0.124118476728,1418.25178056,waterbottle,neutral,1417.0,newport,naturallight,newport
cret08,1.0,522.0,0.520438683948,309.0,0.308075772682,522.0,0.520438683948,0.0,0.0,1003.39017357,newport,cigarette,1002.0,newport,naturallight,newport
cret08,1.0,1019.0,0.736271676301,0.0,0.0,1019.0,0.736271676301,179.0,0.129335260116,1383.83113631,newport,cigarette,1383.0,newport,naturallight,newport
cret08,1.0,390.0,0.495552731893,192.0,0.243964421855,390.0,0.495552731893,0.0,0.0,786.721274238,newport,cigarette,786.0,newport,naturallight,newport
cret08,1.0,395.0,0.632,16.0,0.0256,395.0,0.632,0.0,0.0,625.768537224,naturallight,alcohol,624.0,newport,naturallight,newport
cret08,3.0,751.0,0.714557564225,0.0,0.0,751.0,0.714557564225,80.0,0.0761179828735,1050.69425562,selzter,neutral,1050.0,camelcrush,naturallight,newport
cret08,4.0,871.0,0.483620210994,676.0,0.375347029428,871.0,0.483620210994,0.0,0.0,1800.51458647,camelcrush,cigarette,1800.0,camelcrush,naturallight,newport
cret08,2.0,519.0,0.340327868852,485.0,0.318032786885,519.0,0.340327868852,0.0,0.0,1524.48457884,newport,cigarette,1524.0,newport,naturallight,newport
cret08,3.0,513.0,0.336614173228,370.0,0.242782152231,513.0,0.336614173228,440.0,0.288713910761,1524.24025404,americanspirit,cigarette,1523.0,americanspirit,naturallight,newport
cret08,1.0,693.0,0.541829554339,408.0,0.318999218139,693.0,0.541829554339,0.0,0.0,1278.69073721,newport,cigarette,1278.0,newport,naturallight,newport
cret08,1.0,0.0,0.0,367.0,0.301066447908,0.0,0.0,330.0,0.270713699754,1218.74476773,waterbottle,neutral,970.0,newport,naturallight,newport
cret08,1.0,324.0,0.261712439418,698.0,0.563812600969,324.0,0.261712439418,0.0,0.0,1237.46164828,naturallight,alcohol,1237.0,newport,naturallight,newport
cret08,3.0,380.0,0.270462633452,162.0,0.115302491103,380.0,0.270462633452,502.0,0.357295373665,1404.03894783,selzter,neutral,1404.0,marlboro,naturallight,newport
cret08,3.0,795.0,0.641129032258,246.0,0.198387096774,795.0,0.641129032258,0.0,0.0,1240.34474479,marlboro,cigarette,1239.0,marlboro,naturallight,newport
cret08,1.0,656.0,0.566493955095,252.0,0.217616580311,656.0,0.566493955095,0.0,0.0,1157.73586459,newport,cigarette,1145.0,newport,naturallight,newport
cret08,2.0,440.0,0.229885057471,497.0,0.259665621735,440.0,0.229885057471,725.0,0.378787878788,1914.20567591,newport,cigarette,1913.0,newport,naturallight,newport
cret08,2.0,499.0,0.233833177132,640.0,0.299906279288,499.0,0.233833177132,742.0,0.347703842549,2133.23528118,newport,cigarette,2133.0,newport,naturallight,newport
cret08,4.0,937.0,0.561077844311,488.0,0.292215568862,937.0,0.561077844311,0.0,0.0,1670.89660335,americanspirit,cigarette,1670.0,americanspirit,naturallight,newport
cret08,1.0,891.0,0.566433566434,479.0,0.30451366815,891.0,0.566433566434,0.0,0.0,1573.55078069,newport,cigarette,1572.0,newport,naturallight,newport
cret08,4.0,537.0,0.31775147929,415.0,0.245562130178,537.0,0.31775147929,506.0,0.299408284024,1689.66491505,newamsterdam,alcohol,1689.0,marlboro,naturallight,newport
cret08,3.0,702.0,0.489539748954,346.0,0.241283124128,702.0,0.489539748954,188.0,0.13110181311,1433.2227308,americanspirit,cigarette,1433.0,americanspirit,naturallight,newport
cret08,1.0,525.0,0.632530120482,0.0,0.0,525.0,0.632530120482,144.0,0.173493975904,831.050392111,newport,cigarette,831.0,newport,naturallight,newport
cret08,3.0,717.0,0.746097814776,0.0,0.0,717.0,0.746097814776,0.0,0.0,961.416037736,camelcrush,cigarette,960.0,camelcrush,naturallight,newport
cret08,1.0,664.0,0.592857142857,0.0,0.0,664.0,0.592857142857,286.0,0.255357142857,1120.34082333,newport,cigarette,1119.0,newport,naturallight,newport
cret08,1.0,1269.0,0.838177014531,0.0,0.0,1269.0,0.838177014531,0.0,0.0,1513.72993598,newport,cigarette,1513.0,newport,naturallight,newport
cret08,1.0,808.0,0.573863636364,578.0,0.410511363636,808.0,0.573863636364,0.0,0.0,1407.11500716,newport,cigarette,1407.0,newport,naturallight,newport
cret08,1.0,635.0,0.370911214953,434.0,0.253504672897,635.0,0.370911214953,461.0,0.269275700935,1712.9745703,newport,cigarette,1712.0,newport,naturallight,newport
cret08,3.0,909.0,0.679880329095,262.0,0.195961106956,909.0,0.679880329095,0.0,0.0,1336.03984464,camelcrush,cigarette,1336.0,camelcrush,naturallight,newport
cret08,1.0,953.0,0.556984219755,445.0,0.260081823495,953.0,0.556984219755,0.0,0.0,1710.65470251,newport,cigarette,1710.0,newport,naturallight,newport
cret08,4.0,795.0,0.526490066225,526.0,0.348344370861,795.0,0.526490066225,0.0,0.0,1511.26882769,luckystrike,cigarette,1510.0,luckystrike,naturallight,newport
cret08,1.0,454.0,0.290467050544,744.0,0.476007677543,454.0,0.290467050544,166.0,0.106206014075,1562.88523636,newport,cigarette,1562.0,newport,naturallight,newport
cret08,1.0,979.0,0.523249599145,430.0,0.229823623731,979.0,0.523249599145,283.0,0.151256012827,1870.27579746,newport,cigarette,1870.0,newport,naturallight,newport
cret08,2.0,704.0,0.495774647887,532.0,0.374647887324,704.0,0.495774647887,0.0,0.0,1419.40482074,newport,cigarette,1419.0,newport,naturallight,newport
cret08,3.0,718.0,0.421114369501,561.0,0.329032258065,718.0,0.421114369501,206.0,0.12082111437,1704.71498034,marlboro,cigarette,1704.0,marlboro,naturallight,newport
cret08,1.0,837.0,0.409691629956,484.0,0.236906510034,837.0,0.409691629956,506.0,0.247674987763,2042.61191298,newport,cigarette,2042.0,newport,naturallight,newport
cret08,3.0,570.0,0.322763306908,401.0,0.227066817667,570.0,0.322763306908,608.0,0.344280860702,1765.26659502,luckystrike,cigarette,1765.0,luckystrike,naturallight,newport
cret08,1.0,733.0,0.361261705274,595.0,0.293247905372,733.0,0.361261705274,485.0,0.2390340069,2028.19608842,newport,cigarette,2028.0,newport,naturallight,newport
cret08,2.0,1733.0,0.583305284416,1004.0,0.337933355772,1733.0,0.583305284416,0.0,0.0,2970.89430962,newport,cigarette,2970.0,newport,naturallight,newport
cret08,1.0,1175.0,0.65133037694,433.0,0.240022172949,1175.0,0.65133037694,0.0,0.0,1804.16025242,newport,cigarette,1803.0,newport,naturallight,newport
cret08,4.0,1051.0,0.406262079629,1287.0,0.497487437186,1051.0,0.406262079629,0.0,0.0,2587.08208324,americanspirit,cigarette,2586.0,americanspirit,naturallight,newport
cret08,1.0,673.0,0.319259962049,595.0,0.282258064516,673.0,0.319259962049,572.0,0.271347248577,2107.45663377,newport,cigarette,2107.0,newport,naturallight,newport
cret08,2.0,1198.0,0.510656436488,905.0,0.385763000853,1198.0,0.510656436488,0.0,0.0,2346.22183435,newport,cigarette,2345.0,newport,naturallight,newport
cret08,1.0,764.0,0.425863991081,590.0,0.328874024526,764.0,0.425863991081,242.0,0.134894091416,1793.64664041,newport,cigarette,1793.0,newport,naturallight,newport
cret08,2.0,899.0,0.364262560778,1043.0,0.422609400324,899.0,0.364262560778,182.0,0.0737439222042,2467.91463199,newport,cigarette,2468.0,newport,naturallight,newport
cret08,3.0,597.0,0.32784184514,590.0,0.323997803405,597.0,0.32784184514,448.0,0.24601867106,1823.29285412,marlboro,cigarette,1822.0,marlboro,naturallight,newport
